count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,runevent_romaji,scored_person_romaji,run_person_romaji,No,Player ID,Pitcher_rapsodo_pitch,MLB ID,Date_rapsodo_pitch,Pitch ID,TaggedPitchType_rapsodo_pitch,IsStrike,PlateLocSide_rapsodo_pitch,PlateLocHeight_rapsodo_pitch,RelSpeed_rapsodo_pitch,SpinRate,TrueSpin,SpinEfficiency,Tilt,Spin Confidence,Extension,InducedVertBreak,HorzBreak,VB (spin),HB (spin),HorizontalRelAngle,RelAngle,RelHeight,RelSide,GyroDegree,Unique ID,Device Serial Number,HorzApprAngle,VertApprAngle,Session Name,Intent Type,unixtime,No_rapsodo_hit,Player ID_rapsodo_hit,Batter_rapsodo_hit,MLB ID_rapsodo_hit,Date_rapsodo_hit,HitID,ExitSpeed,RelSpeed_rapsodo_hit,Angle,Direction,HitSpinRate,Distance,HitSpinTilt,SpinConfidence,PlateLocSide_rapsodo_hit,PlateLocHeight_rapsodo_hit,ContactDepth,Batname,SerialNumber,Unique ID_rapsodo_hit,Session Name_rapsodo_hit,unixtime_rapsodo_hit,RelSpeed_opensen
172,7.0,167.0,2025/4/26,6396.02196,5181.021963,1745649958,2.0,1.0,岩佐,Right,TOK,1,西田,Right,学習院大,6,Top,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,123.39,1.463,1.38,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,1,篠原,,,WildPitch,篠原,,,,,2511530172,ボール[WP],,6394,https://youtu.be/Q8Pg7rIyU2c&t=6394,4137,https://youtu.be/_f4LDCvtXKQ&t=4137,大山,春山,荒井孝,佐渡島,今泉,藤原,大坂,山本,"山本,今泉,春山,横井,矢田貝,大坂,藤原,大山,荒井孝","西田,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","岩佐,大山,横井,荒井孝,春山,今泉,藤原,大坂,山本","山本,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,R,R,R,L,R,R,R","R,R,R,L,R,L,R,R,R,R","Masafumi, Iwasa","Hiroto, Oyama","Yuichiro, Haruyama","Kota, Arai","Ryo, Sadoshima","Rio, Imaizumi","Kai, Fujiwara","Yuki, Osaka","Akira, Yamamoto",,,,,,,,,520.0,1183720.0,Masafumi Iwasa,,1745617565.0,1745649965.0,Undefined,N,,,123.39,,,,,,,,,,,,,,,,1183720@1745649965,V3P4DLKO0850A,0.5854856,-6.9332085,untitled,,1745649962.0,387.0,1410162.0,tokyobbc_rapsodo Player_016,,1745617564.0,1745649964.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410162@1745649964,untitled,1745649962.0,
173,8.0,168.0,2025/4/26,6443.101091,5228.101094,1745650005,2.0,2.0,岩佐,Right,TOK,1,西田,Right,学習院大,6,Top,0,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,123.03,1.263,-0.387,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,2,,篠原,,PassBall,篠原,,,,,2511530173,ボール[PB],,6441,https://youtu.be/Q8Pg7rIyU2c&t=6441,4163,https://youtu.be/_f4LDCvtXKQ&t=4163,大山,春山,荒井孝,佐渡島,今泉,藤原,大坂,山本,"山本,今泉,春山,横井,矢田貝,大坂,藤原,大山,荒井孝","西田,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","岩佐,大山,横井,荒井孝,春山,今泉,藤原,大坂,山本","山本,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,R,R,R,L,R,R,R","R,R,R,L,R,L,R,R,R,R","Masafumi, Iwasa","Hiroto, Oyama","Yuichiro, Haruyama","Kota, Arai","Ryo, Sadoshima","Rio, Imaizumi","Kai, Fujiwara","Yuki, Osaka","Akira, Yamamoto",,,,,,,,,519.0,1183720.0,Masafumi Iwasa,,1745617612.0,1745650012.0,Curveball,N,-0.2815,1.2997,123.03,1676.68,1425.2,85.0,5:50,1.0,,,4.3,-45.2,5.1,-3.18,1.62,1.65,0.54,-31.79,1183720@1745650012,V3P4DLKO0850A,-2.8455415,-4.4765725,untitled,,1745650009.0,386.0,1410162.0,tokyobbc_rapsodo Player_016,,1745617611.0,1745650011.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410162@1745650011,untitled,1745650009.0,123.0
174,9.0,169.0,2025/4/26,6487.61911,5272.619113,1745650050,2.0,3.0,岩佐,Right,TOK,1,西田,Right,学習院大,6,Top,0,2,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,126.35,0.546,-0.373,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,IFFW,3,,,篠原,Nothing,,,,,,2511530174,ボール,,6485,https://youtu.be/Q8Pg7rIyU2c&t=6485,4208,https://youtu.be/_f4LDCvtXKQ&t=4208,大山,春山,荒井孝,佐渡島,今泉,藤原,大坂,山本,"山本,今泉,春山,横井,矢田貝,大坂,藤原,大山,荒井孝","西田,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","岩佐,大山,横井,荒井孝,春山,今泉,藤原,大坂,山本","山本,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,R,R,R,L,R,R,R","R,R,R,L,R,L,R,R,R,R","Masafumi, Iwasa","Hiroto, Oyama","Yuichiro, Haruyama","Kota, Arai","Ryo, Sadoshima","Rio, Imaizumi","Kai, Fujiwara","Yuki, Osaka","Akira, Yamamoto",,,,,,,,,518.0,1183720.0,Masafumi Iwasa,,1745617656.0,1745650056.0,Fastball,N,-0.8075,0.6989,126.35,2093.45,1699.9,81.2,1:36,1.0,,14.9,47.6,30.3,34.2,-5.77,-0.8,1.63,0.49,35.71,1183720@1745650056,V3P4DLKO0850A,-2.0640435,-7.776166,untitled,,1745650053.0,385.0,1410162.0,tokyobbc_rapsodo Player_016,,1745617655.0,1745650055.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410162@1745650055,untitled,1745650053.0,126.0
175,10.0,170.0,2025/4/26,6512.302599,5297.302602,1745650074,2.0,4.0,岩佐,Right,TOK,1,西田,Right,学習院大,6,Top,0,3,0,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,,126.52,0.59,-0.34,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,IFFW,3,,,篠原,Nothing,,,,,,2511530175,四球,,6510,https://youtu.be/Q8Pg7rIyU2c&t=6510,4232,https://youtu.be/_f4LDCvtXKQ&t=4232,大山,春山,荒井孝,佐渡島,今泉,藤原,大坂,山本,"山本,今泉,春山,横井,矢田貝,大坂,藤原,大山,荒井孝","西田,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","岩佐,大山,横井,荒井孝,春山,今泉,藤原,大坂,山本","山本,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,R,R,R,L,R,R,R","R,R,R,L,R,L,R,R,R,R","Masafumi, Iwasa","Hiroto, Oyama","Yuichiro, Haruyama","Kota, Arai","Ryo, Sadoshima","Rio, Imaizumi","Kai, Fujiwara","Yuki, Osaka","Akira, Yamamoto",,,,,,,,,517.0,1183720.0,Masafumi Iwasa,,1745617681.0,1745650081.0,Fastball,N,-0.5249,0.8412,126.52,775.37,160.1,20.65,2:16,1.0,,41.6,26.3,1.6,3.7,-4.94,-0.32,1.45,0.45,78.08,1183720@1745650081,V3P4DLKO0850A,-2.695095,-4.8413844,untitled,,1745650078.0,384.0,1410162.0,tokyobbc_rapsodo Player_016,,1745617680.0,1745650080.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410162@1745650080,untitled,1745650078.0,126.0
176,11.0,171.0,2025/4/26,6573.200672,5358.200676,1745650135,3.0,1.0,岩佐,Right,TOK,2,金子,Right,学習院大,6,Top,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,125.18,0.718,-0.46,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,"1,3",西田,,篠原,Nothing,,,,,,2511530176,ボール,,6571,https://youtu.be/Q8Pg7rIyU2c&t=6571,4265,https://youtu.be/_f4LDCvtXKQ&t=4265,大山,春山,荒井孝,佐渡島,今泉,藤原,大坂,山本,"山本,今泉,春山,横井,矢田貝,大坂,藤原,大山,荒井孝","西田,金子,堀内,鈴木,生山,村山,英,小針,篠原","岩佐,大山,横井,荒井孝,春山,今泉,藤原,大坂,山本","山本,金子,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,R,R,R,L,R,R,R","R,R,R,L,R,L,R,R,R,R","Masafumi, Iwasa","Hiroto, Oyama","Yuichiro, Haruyama","Kota, Arai","Ryo, Sadoshima","Rio, Imaizumi","Kai, Fujiwara","Yuki, Osaka","Akira, Yamamoto",,,,,,,,,516.0,1183720.0,Masafumi Iwasa,,1745617741.0,1745650141.0,Fastball,N,-0.5596,0.6234,125.18,2092.81,1647.9,78.74,1:40,1.0,,12.2,32.3,26.8,33.2,-4.87,-0.96,1.61,0.45,38.05,1183720@1745650141,V3P4DLKO0850A,-2.3098598,-8.0604105,untitled,,1745650138.0,383.0,1410162.0,tokyobbc_rapsodo Player_016,,1745617739.0,1745650139.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410162@1745650139,untitled,1745650137.0,
177,12.0,172.0,2025/4/26,6586.393904,5371.393908,1745650148,3.0,2.0,岩佐,Right,TOK,2,金子,Right,学習院大,6,Top,0,1,0,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,126.7,0.626,0.244,4.223546036,-114.7751406,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,"1,3",西田,,篠原,Undefined,,,,,,2511530177,ファール,,6584,https://youtu.be/Q8Pg7rIyU2c&t=6584,4278,https://youtu.be/_f4LDCvtXKQ&t=4278,大山,春山,荒井孝,佐渡島,今泉,藤原,大坂,山本,"山本,今泉,春山,横井,矢田貝,大坂,藤原,大山,荒井孝","西田,金子,堀内,鈴木,生山,村山,英,小針,篠原","岩佐,大山,横井,荒井孝,春山,今泉,藤原,大坂,山本","山本,金子,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,R,R,R,L,R,R,R","R,R,R,L,R,L,R,R,R,R","Masafumi, Iwasa","Hiroto, Oyama","Yuichiro, Haruyama","Kota, Arai","Ryo, Sadoshima","Rio, Imaizumi","Kai, Fujiwara","Yuki, Osaka","Akira, Yamamoto",,,,,,,,,515.0,1183720.0,Masafumi Iwasa,,1745617755.0,1745650155.0,Fastball,N,0.5721,0.6518,126.7,1490.41,1420.0,95.28,1:56,1.0,,-20.6,-15.2,19.7,33.2,-1.23,-0.91,1.55,0.54,17.68,1183720@1745650155,V3P4DLKO0850A,-2.4892614,-10.511451,untitled,,1745650152.0,382.0,1410162.0,tokyobbc_rapsodo Player_016,,1745617754.0,1745650154.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410162@1745650154,untitled,1745650152.0,127.0
178,13.0,173.0,2025/4/26,6651.472847,5436.47285,1745650214,3.0,3.0,岩佐,Right,TOK,2,金子,Right,学習院大,6,Top,0,1,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,126.19,0.518,-0.224,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,"1,3",西田,,篠原,Nothing,,,,,,2511530178,見逃し,,6649,https://youtu.be/Q8Pg7rIyU2c&t=6649,4293,https://youtu.be/_f4LDCvtXKQ&t=4293,大山,春山,荒井孝,佐渡島,今泉,藤原,大坂,山本,"山本,今泉,春山,横井,矢田貝,大坂,藤原,大山,荒井孝","西田,金子,堀内,鈴木,生山,村山,英,小針,篠原","岩佐,大山,横井,荒井孝,春山,今泉,藤原,大坂,山本","山本,金子,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,R,R,R,L,R,R,R","R,R,R,L,R,L,R,R,R,R","Masafumi, Iwasa","Hiroto, Oyama","Yuichiro, Haruyama","Kota, Arai","Ryo, Sadoshima","Rio, Imaizumi","Kai, Fujiwara","Yuki, Osaka","Akira, Yamamoto",,,,,,,,,513.0,1183720.0,Masafumi Iwasa,,1745617820.0,1745650220.0,Fastball,N,-0.2956,0.4639,126.19,535.97,514.2,95.94,0:40,1.0,,35.7,30.0,19.9,7.2,-4.12,-1.67,1.58,0.5,16.39,1183720@1745650220,V3P4DLKO0850A,-1.7205672,-7.0753884,untitled,,1745650217.0,380.0,1410162.0,tokyobbc_rapsodo Player_016,,1745617819.0,1745650219.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410162@1745650219,untitled,1745650217.0,125.0
179,14.0,174.0,2025/4/26,6668.922177,5453.92218,1745650231,3.0,4.0,岩佐,Right,TOK,2,金子,Right,学習院大,6,Top,0,1,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.33,-0.347,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,"1,3",西田,,篠原,Nothing,,,,,,2511530179,ボール,,6666,https://youtu.be/Q8Pg7rIyU2c&t=6666,4310,https://youtu.be/_f4LDCvtXKQ&t=4310,大山,春山,荒井孝,佐渡島,今泉,藤原,大坂,山本,"山本,今泉,春山,横井,矢田貝,大坂,藤原,大山,荒井孝","西田,金子,堀内,鈴木,生山,村山,英,小針,篠原","岩佐,大山,横井,荒井孝,春山,今泉,藤原,大坂,山本","山本,金子,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,R,R,R,L,R,R,R","R,R,R,L,R,L,R,R,R,R","Masafumi, Iwasa","Hiroto, Oyama","Yuichiro, Haruyama","Kota, Arai","Ryo, Sadoshima","Rio, Imaizumi","Kai, Fujiwara","Yuki, Osaka","Akira, Yamamoto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0
180,15.0,175.0,2025/4/26,6690.169104,5475.169108,1745650252,3.0,5.0,岩佐,Right,TOK,2,金子,Right,学習院大,6,Top,0,2,2,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.926,0.38,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,"1,3",西田,,篠原,Nothing,,,,,,2511530180,ボール,,6688,https://youtu.be/Q8Pg7rIyU2c&t=6688,4331,https://youtu.be/_f4LDCvtXKQ&t=4331,大山,春山,荒井孝,佐渡島,今泉,藤原,大坂,山本,"山本,今泉,春山,横井,矢田貝,大坂,藤原,大山,荒井孝","西田,金子,堀内,鈴木,生山,村山,英,小針,篠原","岩佐,大山,横井,荒井孝,春山,今泉,藤原,大坂,山本","山本,金子,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,R,R,R,L,R,R,R","R,R,R,L,R,L,R,R,R,R","Masafumi, Iwasa","Hiroto, Oyama","Yuichiro, Haruyama","Kota, Arai","Ryo, Sadoshima","Rio, Imaizumi","Kai, Fujiwara","Yuki, Osaka","Akira, Yamamoto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0
181,16.0,176.0,2025/4/26,6708.160603,5493.160607,1745650270,3.0,6.0,岩佐,Right,TOK,2,金子,Right,学習院大,6,Top,0,3,2,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,,,1.077,-0.48,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,"1,3",西田,,篠原,Nothing,,,,,,2511530181,四球,,6706,https://youtu.be/Q8Pg7rIyU2c&t=6706,4349,https://youtu.be/_f4LDCvtXKQ&t=4349,大山,春山,荒井孝,佐渡島,今泉,藤原,大坂,山本,"山本,今泉,春山,横井,矢田貝,大坂,藤原,大山,荒井孝","西田,金子,堀内,鈴木,生山,村山,英,小針,篠原","岩佐,大山,横井,荒井孝,春山,今泉,藤原,大坂,山本","山本,金子,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,R,R,R,L,R,R,R","R,R,R,L,R,L,R,R,R,R","Masafumi, Iwasa","Hiroto, Oyama","Yuichiro, Haruyama","Kota, Arai","Ryo, Sadoshima","Rio, Imaizumi","Kai, Fujiwara","Yuki, Osaka","Akira, Yamamoto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,17.0,177.0,2025/4/26,6762.117911,5547.117915,1745650324,4.0,1.0,岩佐,Right,TOK,3,堀内,Left,学習院大,6,Top,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.263,0.144,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,"1,2,3",金子,西田,篠原,Nothing,,,,,,2511530182,ボール,,6760,https://youtu.be/Q8Pg7rIyU2c&t=6760,4371,https://youtu.be/_f4LDCvtXKQ&t=4371,大山,春山,荒井孝,佐渡島,今泉,藤原,大坂,山本,"山本,今泉,春山,横井,矢田貝,大坂,藤原,大山,荒井孝","西田,金子,堀内,鈴木,生山,村山,英,小針,篠原","岩佐,大山,横井,荒井孝,春山,今泉,藤原,大坂,山本","山本,金子,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,R,R,R,L,R,R,R","R,R,R,L,R,L,R,R,R,R","Masafumi, Iwasa","Hiroto, Oyama","Yuichiro, Haruyama","Kota, Arai","Ryo, Sadoshima","Rio, Imaizumi","Kai, Fujiwara","Yuki, Osaka","Akira, Yamamoto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,18.0,178.0,2025/4/26,6788.290333,5573.290336,1745650350,4.0,2.0,岩佐,Right,TOK,3,堀内,Left,学習院大,6,Top,0,1,0,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,,0.55,0.58,31.28095703,-69.00128097,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,"1,2,3",金子,西田,篠原,Undefined,,,,,,2511530183,ファール,,6786,https://youtu.be/Q8Pg7rIyU2c&t=6786,4397,https://youtu.be/_f4LDCvtXKQ&t=4397,大山,春山,荒井孝,佐渡島,今泉,藤原,大坂,山本,"山本,今泉,春山,横井,矢田貝,大坂,藤原,大山,荒井孝","西田,金子,堀内,鈴木,生山,村山,英,小針,篠原","岩佐,大山,横井,荒井孝,春山,今泉,藤原,大坂,山本","山本,金子,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,R,R,R,L,R,R,R","R,R,R,L,R,L,R,R,R,R","Masafumi, Iwasa","Hiroto, Oyama","Yuichiro, Haruyama","Kota, Arai","Ryo, Sadoshima","Rio, Imaizumi","Kai, Fujiwara","Yuki, Osaka","Akira, Yamamoto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,19.0,179.0,2025/4/26,6817.207874,5602.207878,1745650379,4.0,3.0,岩佐,Right,TOK,3,堀内,Left,学習院大,6,Top,0,1,1,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,,0.662,0.66,32.58886188,80.62293931,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,"1,2,3",金子,西田,篠原,Undefined,,,,,,2511530184,ファール,,6815,https://youtu.be/Q8Pg7rIyU2c&t=6815,4415,https://youtu.be/_f4LDCvtXKQ&t=4415,大山,春山,荒井孝,佐渡島,今泉,藤原,大坂,山本,"山本,今泉,春山,横井,矢田貝,大坂,藤原,大山,荒井孝","西田,金子,堀内,鈴木,生山,村山,英,小針,篠原","岩佐,大山,横井,荒井孝,春山,今泉,藤原,大坂,山本","山本,金子,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,R,R,R,L,R,R,R","R,R,R,L,R,L,R,R,R,R","Masafumi, Iwasa","Hiroto, Oyama","Yuichiro, Haruyama","Kota, Arai","Ryo, Sadoshima","Rio, Imaizumi","Kai, Fujiwara","Yuki, Osaka","Akira, Yamamoto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1.0,180.0,2025/4/26,8751.674743,7536.674746,1745652314,4.0,4.0,岩佐,Left,TOK,3,堀内,Right,学習院大,6,Top,0,1,2,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.403,0.228,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,"1,2,3",金子,西田,篠原,Nothing,,,,,,2511530185,ボール,,6844,https://youtu.be/Q8Pg7rIyU2c&t=6844,4544,https://youtu.be/_f4LDCvtXKQ&t=4544,大山,春山,荒井孝,佐渡島,今泉,藤原,大坂,山本,"山本,今泉,春山,横井,矢田貝,大坂,藤原,大山,荒井孝","西田,金子,宮本,鈴木,生山,村山,英,小針,篠原","大森,大山,横井,荒井孝,春山,今泉,藤原,大坂,山本","山本,金子,宮本,鈴木,生山,村山,英,小針,篠原","R,L,L,R,R,R,L,R,R,R","L,R,R,R,R,L,R,R,R,R","Hokuto, Omori","Hiroto, Oyama","Yuichiro, Haruyama","Kota, Arai","Ryo, Sadoshima","Rio, Imaizumi","Kai, Fujiwara","Yuki, Osaka","Akira, Yamamoto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,2.0,181.0,2025/4/26,8783.412963,7568.412967,1745652345,4.0,5.0,大森,Left,TOK,3,宮本,Right,学習院大,6,Top,0,2,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,1.17,-0.493,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,"1,2,3",金子,西田,篠原,Nothing,,,,,,2511530186,ボール,,7141,https://youtu.be/Q8Pg7rIyU2c&t=7141,4576,https://youtu.be/_f4LDCvtXKQ&t=4576,大山,春山,荒井孝,佐渡島,今泉,藤原,大坂,山本,"山本,今泉,春山,横井,矢田貝,大坂,藤原,大山,荒井孝","西田,金子,宮本,鈴木,生山,村山,英,小針,篠原","大森,大山,横井,荒井孝,春山,今泉,藤原,大坂,山本","山本,金子,宮本,鈴木,生山,村山,英,小針,篠原","R,L,L,R,R,R,L,R,R,R","L,R,R,R,R,L,R,R,R,R","Hokuto, Omori","Hiroto, Oyama","Yuichiro, Haruyama","Kota, Arai","Ryo, Sadoshima","Rio, Imaizumi","Kai, Fujiwara","Yuki, Osaka","Akira, Yamamoto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,3.0,182.0,2025/4/26,8796.704616,7581.704619,1745652359,4.0,6.0,大森,Left,TOK,3,宮本,Right,学習院大,6,Top,0,3,2,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,,0.838,0.288,12.60177544,159.4439548,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,"1,2,3",金子,西田,篠原,Undefined,,,,,,2511530187,ファール,,7155,https://youtu.be/Q8Pg7rIyU2c&t=7155,4589,https://youtu.be/_f4LDCvtXKQ&t=4589,大山,春山,荒井孝,佐渡島,今泉,藤原,大坂,山本,"山本,今泉,春山,横井,矢田貝,大坂,藤原,大山,荒井孝","西田,金子,宮本,鈴木,生山,村山,英,小針,篠原","大森,大山,横井,荒井孝,春山,今泉,藤原,大坂,山本","山本,金子,宮本,鈴木,生山,村山,英,小針,篠原","R,L,L,R,R,R,L,R,R,R","L,R,R,R,R,L,R,R,R,R","Hokuto, Omori","Hiroto, Oyama","Yuichiro, Haruyama","Kota, Arai","Ryo, Sadoshima","Rio, Imaizumi","Kai, Fujiwara","Yuki, Osaka","Akira, Yamamoto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,4.0,183.0,2025/4/26,8824.433822,7609.433825,1745652386,4.0,7.0,大森,Left,TOK,3,宮本,Right,学習院大,6,Top,0,3,2,Slider,FoulBall,Undefined,FlyBall,Undefined,0,0,,,0.602,-0.24,48.21272003,85.7895016,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,"1,2,3",金子,西田,篠原,Undefined,,,,,,2511530188,ファール,,7182,https://youtu.be/Q8Pg7rIyU2c&t=7182,4608,https://youtu.be/_f4LDCvtXKQ&t=4608,大山,春山,荒井孝,佐渡島,今泉,藤原,大坂,山本,"山本,今泉,春山,横井,矢田貝,大坂,藤原,大山,荒井孝","西田,金子,宮本,鈴木,生山,村山,英,小針,篠原","大森,大山,横井,荒井孝,春山,今泉,藤原,大坂,山本","山本,金子,宮本,鈴木,生山,村山,英,小針,篠原","R,L,L,R,R,R,L,R,R,R","L,R,R,R,R,L,R,R,R,R","Hokuto, Omori","Hiroto, Oyama","Yuichiro, Haruyama","Kota, Arai","Ryo, Sadoshima","Rio, Imaizumi","Kai, Fujiwara","Yuki, Osaka","Akira, Yamamoto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0
189,5.0,184.0,2025/4/26,8855.920384,7640.920387,1745652418,4.0,8.0,大森,Left,TOK,3,宮本,Right,学習院大,6,Top,0,3,2,Fastball,BallCalled,Walk,Undefined,Undefined,0,1,,,1.21,0.208,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,"1,2,3",金子,西田,篠原,Nothing,,,篠原,,,2511530189,四球①,,7214,https://youtu.be/Q8Pg7rIyU2c&t=7214,4627,https://youtu.be/_f4LDCvtXKQ&t=4627,大山,春山,荒井孝,佐渡島,今泉,藤原,大坂,山本,"山本,今泉,春山,横井,矢田貝,大坂,藤原,大山,荒井孝","西田,金子,宮本,鈴木,生山,村山,英,小針,篠原","大森,大山,横井,荒井孝,春山,今泉,藤原,大坂,山本","山本,金子,宮本,鈴木,生山,村山,英,小針,篠原","R,L,L,R,R,R,L,R,R,R","L,R,R,R,R,L,R,R,R,R","Hokuto, Omori","Hiroto, Oyama","Yuichiro, Haruyama","Kota, Arai","Ryo, Sadoshima","Rio, Imaizumi","Kai, Fujiwara","Yuki, Osaka","Akira, Yamamoto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0
