count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,runevent_romaji,scored_person_romaji,run_person_romaji,No,Player ID,Pitcher_rapsodo_pitch,MLB ID,Date_rapsodo_pitch,Pitch ID,TaggedPitchType_rapsodo_pitch,IsStrike,PlateLocSide_rapsodo_pitch,PlateLocHeight_rapsodo_pitch,RelSpeed_rapsodo_pitch,SpinRate,TrueSpin,SpinEfficiency,Tilt,Spin Confidence,Extension,InducedVertBreak,HorzBreak,VB (spin),HB (spin),HorizontalRelAngle,RelAngle,RelHeight,RelSide,GyroDegree,Unique ID,Device Serial Number,HorzApprAngle,VertApprAngle,Session Name,Intent Type,unixtime,No_rapsodo_hit,Player ID_rapsodo_hit,Batter_rapsodo_hit,MLB ID_rapsodo_hit,Date_rapsodo_hit,HitID,ExitSpeed,RelSpeed_rapsodo_hit,Angle,Direction,HitSpinRate,Distance,HitSpinTilt,SpinConfidence,PlateLocSide_rapsodo_hit,PlateLocHeight_rapsodo_hit,ContactDepth,Batname,SerialNumber,Unique ID_rapsodo_hit,Session Name_rapsodo_hit,unixtime_rapsodo_hit,csv_path,RelSpeed_opensen
240,9.0,229.0,2025/3/25,9144.075890779495,8554.075892925262,1742885929,4.0,2.0,草切,Right,富山中部高,8,大山,Right,TOK,7,Bottom,1,1,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,95.14,0.542,0.08,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,"2,3",,スタンリー,岡林,Nothing,,,,,,2508330240,見逃し,,9142.0,https://youtu.be/pxrwmdfRYWI&t=9142,5995.0,https://youtu.be/7j3dqiOXbr4&t=5995,多比木,石吾,山田,石川,西浦,堀田,斎藤,窪田,"小田,山本,昼馬,荒井孝,岡林,スタンリー,片桐,大山,大田","西浦,多比木,草切,山田,石川,堀田,石吾,斎藤,窪田","早瀨,大山,スタンリー,荒井孝,大田,小田,山本,岡林,片桐","草切,多比木,石吾,山田,石川,西浦,堀田,斎藤,窪田","R,R,R,L,R,L,R,L,R,R","L,R,R,R,L,R,R,R,R,R",,,,,,,,,,,"Hiroto, Oyama",,"Kai, Stanley","Yuna, Okabayashi",,,,66.0,972881.0,TokyoBBC Right,,1742853534.0,1742885934.0,Slider,Y,0.042,0.6063000000000001,95.14,1837.2,913.2,49.71,07:32,1.0,2.04591,-12.0,-33.6,-26.1,-29.2,0.44,3.8,1.62,0.26,60.19,972881@1742885934,V3P4DLKO0850A,-2.082735,-11.563631,untitled,,1742885929.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,95.0
241,10.0,230.0,2025/3/25,9162.610313,8572.610313892365,1742885947,4.0,3.0,草切,Right,富山中部高,8,大山,Right,TOK,7,Bottom,1,1,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,113.67,0.1369999999999999,-0.204,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,"2,3",,スタンリー,岡林,Nothing,,,,,,2508330241,ボール,,9160.0,https://youtu.be/pxrwmdfRYWI&t=9160,6014.0,https://youtu.be/7j3dqiOXbr4&t=6014,多比木,石吾,山田,石川,西浦,堀田,斎藤,窪田,"小田,山本,昼馬,荒井孝,岡林,スタンリー,片桐,大山,大田","西浦,多比木,草切,山田,石川,堀田,石吾,斎藤,窪田","早瀨,大山,スタンリー,荒井孝,大田,小田,山本,岡林,片桐","草切,多比木,石吾,山田,石川,西浦,堀田,斎藤,窪田","R,R,R,L,R,L,R,L,R,R","L,R,R,R,L,R,R,R,R,R",,,,,,,,,,,"Hiroto, Oyama",,"Kai, Stanley","Yuna, Okabayashi",,,,65.0,972881.0,TokyoBBC Right,,1742853552.0,1742885952.0,ChangeUp,N,-0.5467,0.623,113.67,1632.6,1471.1,90.11,00:52,1.0,2.14332,35.8,6.9,47.4,23.4,-3.03,-0.26,1.61,0.22,25.7,972881@1742885952,V3P4DLKO0850A,-2.5269265,-6.9481525,untitled,,1742885947.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,114.0
242,11.0,231.0,2025/3/25,9183.526740789412,8593.526741981506,1742885968,4.0,4.0,草切,Right,富山中部高,8,大山,Right,TOK,7,Bottom,1,2,1,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,115.7,,,27.312830758868937,-27.67207822,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,"2,3",,スタンリー,岡林,Undefined,,,,"5,2","5,2T",2508330242,三ゴ,,9181.0,https://youtu.be/pxrwmdfRYWI&t=9181,6035.0,https://youtu.be/7j3dqiOXbr4&t=6035,多比木,石吾,山田,石川,西浦,堀田,斎藤,窪田,"小田,山本,昼馬,荒井孝,岡林,スタンリー,片桐,大山,大田","西浦,多比木,草切,山田,石川,堀田,石吾,斎藤,窪田","早瀨,大山,スタンリー,荒井孝,大田,小田,山本,岡林,片桐","草切,多比木,石吾,山田,石川,西浦,堀田,斎藤,窪田","R,R,R,L,R,L,R,L,R,R","L,R,R,R,L,R,R,R,R,R",,,,,,,,,,,"Hiroto, Oyama",,"Kai, Stanley","Yuna, Okabayashi",,,,64.0,972881.0,TokyoBBC Right,,1742853573.0,1742885973.0,ChangeUp,Y,0.1784,0.7878000000000001,115.7,1733.97,1534.6,88.5,00:44,1.0,1.6418514,46.5,21.0,50.4,21.3,-1.19,0.55,1.59,0.31,27.75,972881@1742885973,V3P4DLKO0850A,0.37510303,-6.553257,untitled,,1742885968.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,116.0
243,,,2025/3/25,9225.202838,8635.202838897705,1742886010,,,草切,Right,富山中部高,9,大田,Right,TOK,7,Bottom,2,0,0,,,,,,0,0,,,,,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,1,大山,,,PickOff,,,,"1,3","1,3",2508330243,牽制,,9223.0,https://youtu.be/pxrwmdfRYWI&t=9223,6072.0,https://youtu.be/7j3dqiOXbr4&t=6072,多比木,石吾,山田,石川,西浦,堀田,斎藤,窪田,"小田,山本,昼馬,荒井孝,岡林,スタンリー,片桐,大山,大田","西浦,多比木,草切,山田,石川,堀田,石吾,斎藤,窪田","早瀨,大山,スタンリー,荒井孝,大田,小田,山本,岡林,片桐","草切,多比木,石吾,山田,石川,西浦,堀田,斎藤,窪田","R,R,R,L,R,L,R,L,R,R","L,R,R,R,L,R,R,R,R,R",,,,,,,,,,,"Eisuke, Ohta","Hiroto, Oyama",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,
244,12.0,232.0,2025/3/25,9234.608442,8644.608443021774,1742886019,5.0,1.0,草切,Right,富山中部高,9,大田,Right,TOK,7,Bottom,2,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,109.02,1.3030000000000002,-0.056,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,1,大山,,,Nothing,,,,,,2508330244,ボール,,9232.0,https://youtu.be/pxrwmdfRYWI&t=9232,6081.0,https://youtu.be/7j3dqiOXbr4&t=6081,多比木,石吾,山田,石川,西浦,堀田,斎藤,窪田,"小田,山本,昼馬,荒井孝,岡林,スタンリー,片桐,大山,大田","西浦,多比木,草切,山田,石川,堀田,石吾,斎藤,窪田","早瀨,大山,スタンリー,荒井孝,大田,小田,山本,岡林,片桐","草切,多比木,石吾,山田,石川,西浦,堀田,斎藤,窪田","R,R,R,L,R,L,R,L,R,R","L,R,R,R,L,R,R,R,R,R",,,,,,,,,,,"Eisuke, Ohta","Hiroto, Oyama",,,,,,63.0,972881.0,TokyoBBC Right,,1742853624.0,1742886024.0,ChangeUp,N,-0.2689,1.3716,109.02,1714.95,1460.9,85.19,00:18,1.0,1.9900055,36.9,9.7,46.9,7.0,-2.29,3.29,1.61,0.27,31.59,972881@1742886024,V3P4DLKO0850A,-1.5564065,-5.4106145,untitled,,1742886019.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,109.0
245,13.0,233.0,2025/3/25,9250.559124946594,8660.559125900269,1742886035,5.0,2.0,草切,Right,富山中部高,9,大田,Right,TOK,7,Bottom,2,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,111.72,,,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,1,大山,,,Nothing,,,,,,2508330245,ボール,,9248.0,https://youtu.be/pxrwmdfRYWI&t=9248,6097.0,https://youtu.be/7j3dqiOXbr4&t=6097,多比木,石吾,山田,石川,西浦,堀田,斎藤,窪田,"小田,山本,昼馬,荒井孝,岡林,スタンリー,片桐,大山,大田","西浦,多比木,草切,山田,石川,堀田,石吾,斎藤,窪田","早瀨,大山,スタンリー,荒井孝,大田,小田,山本,岡林,片桐","草切,多比木,石吾,山田,石川,西浦,堀田,斎藤,窪田","R,R,R,L,R,L,R,L,R,R","L,R,R,R,L,R,R,R,R,R",,,,,,,,,,,"Eisuke, Ohta","Hiroto, Oyama",,,,,,62.0,972881.0,TokyoBBC Right,,1742853640.0,1742886040.0,ChangeUp,N,0.0969999999999999,1.2201,111.72,1753.88,1519.7,86.65,00:42,1.0,1.6611481,46.4,0.2,49.9,19.3,-0.56,2.2,1.6,0.25,29.95,972881@1742886040,V3P4DLKO0850A,-0.54296213,-5.0930486,untitled,,1742886035.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,112.0
246,,,2025/3/25,9264.512331008911,8674.512331962585,1742886049,,,草切,Right,富山中部高,9,大田,Right,TOK,7,Bottom,2,2,0,,,,,,0,0,,,,,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,1,大山,,,PickOff,,,,"1,3","1,3",2508330246,牽制,,9262.0,https://youtu.be/pxrwmdfRYWI&t=9262,6111.0,https://youtu.be/7j3dqiOXbr4&t=6111,多比木,石吾,山田,石川,西浦,堀田,斎藤,窪田,"小田,山本,昼馬,荒井孝,岡林,スタンリー,片桐,大山,大田","西浦,多比木,草切,山田,石川,堀田,石吾,斎藤,窪田","早瀨,大山,スタンリー,荒井孝,大田,小田,山本,岡林,片桐","草切,多比木,石吾,山田,石川,西浦,堀田,斎藤,窪田","R,R,R,L,R,L,R,L,R,R","L,R,R,R,L,R,R,R,R,R",,,,,,,,,,,"Eisuke, Ohta","Hiroto, Oyama",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,
247,,,2025/3/25,9285.312571048737,8695.312572,1742886070,,,草切,Right,富山中部高,9,大田,Right,TOK,7,Bottom,2,2,0,,,,,,1,0,,,,,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,1,大山,,,PickOff,,,,"1,3,4,3,6","1,3,4,3,6T",2508330247,牽制死,,9283.0,https://youtu.be/pxrwmdfRYWI&t=9283,6132.0,https://youtu.be/7j3dqiOXbr4&t=6132,多比木,石吾,山田,石川,西浦,堀田,斎藤,窪田,"小田,山本,昼馬,荒井孝,岡林,スタンリー,片桐,大山,大田","西浦,多比木,草切,山田,石川,堀田,石吾,斎藤,窪田","早瀨,大山,スタンリー,荒井孝,大田,小田,山本,岡林,片桐","草切,多比木,石吾,山田,石川,西浦,堀田,斎藤,窪田","R,R,R,L,R,L,R,L,R,R","L,R,R,R,L,R,R,R,R,R",,,,,,,,,,,"Eisuke, Ohta","Hiroto, Oyama",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,
248,1.0,234.0,2025/3/25,9431.376808166504,8841.376808166504,1742886216,1.0,1.0,山口,Right,TOK,7,石吾,Right,富山中部高,8,Top,0,0,0,Fastball,InPlay,Undefined,GroundBall,Single,0,0,,,,,82.93650786216044,8.591225432227645,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,,,,,Undefined,,,,"4,8","4_,8",2508330248,二安,,9429.0,https://youtu.be/pxrwmdfRYWI&t=9429,6270.0,https://youtu.be/7j3dqiOXbr4&t=6270,大山,スタンリー,荒井孝,大田,小田,山本,岡林,片桐,"小田,山本,昼馬,荒井孝,岡林,スタンリー,片桐,大山,大田","西浦,多比木,草切,山田,石川,堀田,石吾,斎藤,窪田","山口,大山,スタンリー,荒井孝,大田,小田,山本,岡林,片桐","草切,多比木,石吾,山田,石川,西浦,堀田,斎藤,窪田","R,R,R,L,R,L,R,L,R,R","R,R,R,R,L,R,R,R,R,R","Shuhei, Yamaguchi","Hiroto, Oyama","Kai, Stanley","Kota, Arai","Eisuke, Ohta","Shu, Oda","Akira, Yamamoto","Yuna, Okabayashi","Jota, Katagiri",,,,,,,,,240.0,1090333.0,Shuhei Yamaguchi,,1742853821.0,1742886221.0,Undefined,,,,,,,,,,,,,,,,,,,,1090333@1742886221,V3P4DLKO0850A,,,untitled,,1742886216.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,
249,2.0,235.0,2025/3/25,9466.908163,8876.908164024353,1742886252,2.0,1.0,山口,Right,TOK,8,斎藤,Right,富山中部高,8,Top,0,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,132.15,0.61,-0.052,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,1,石吾,,,Nothing,,,,,,2508330249,見逃し,,9464.0,https://youtu.be/pxrwmdfRYWI&t=9464,6300.0,https://youtu.be/7j3dqiOXbr4&t=6300,大山,スタンリー,荒井孝,大田,小田,山本,岡林,片桐,"小田,山本,昼馬,荒井孝,岡林,スタンリー,片桐,大山,大田","西浦,多比木,草切,山田,石川,堀田,石吾,斎藤,窪田","山口,大山,スタンリー,荒井孝,大田,小田,山本,岡林,片桐","草切,多比木,石吾,山田,石川,西浦,堀田,斎藤,窪田","R,R,R,L,R,L,R,L,R,R","R,R,R,R,L,R,R,R,R,R","Shuhei, Yamaguchi","Hiroto, Oyama","Kai, Stanley","Kota, Arai","Eisuke, Ohta","Shu, Oda","Akira, Yamamoto","Yuna, Okabayashi","Jota, Katagiri",,,,,,,,,239.0,1090333.0,Shuhei Yamaguchi,,1742853856.0,1742886256.0,Fastball,Y,-0.0374,0.6278,132.15,2093.63,1725.0,82.39,00:24,1.0,1.8906555,36.8,3.8,50.6,10.5,0.42,-1.52,1.73,-0.2,34.52,1090333@1742886256,V3P4DLKO0850A,0.71032196,-6.533318,untitled,,1742886251.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,132.0
250,,,2025/3/25,9482.008947849274,8892.008948802948,1742886267,,,山口,Right,TOK,8,斎藤,Right,富山中部高,8,Top,0,0,1,,,,,,0,0,,,,,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,1,石吾,,,PickOff,,,,"1,3","1,3",2508330250,牽制,,9480.0,https://youtu.be/pxrwmdfRYWI&t=9480,6315.0,https://youtu.be/7j3dqiOXbr4&t=6315,大山,スタンリー,荒井孝,大田,小田,山本,岡林,片桐,"小田,山本,昼馬,荒井孝,岡林,スタンリー,片桐,大山,大田","西浦,多比木,草切,山田,石川,堀田,石吾,斎藤,窪田","山口,大山,スタンリー,荒井孝,大田,小田,山本,岡林,片桐","草切,多比木,石吾,山田,石川,西浦,堀田,斎藤,窪田","R,R,R,L,R,L,R,L,R,R","R,R,R,R,L,R,R,R,R,R","Shuhei, Yamaguchi","Hiroto, Oyama","Kai, Stanley","Kota, Arai","Eisuke, Ohta","Shu, Oda","Akira, Yamamoto","Yuna, Okabayashi","Jota, Katagiri",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,
251,3.0,236.0,2025/3/25,9492.622880935667,8902.622880935669,1742886277,2.0,2.0,山口,Right,TOK,8,斎藤,Right,富山中部高,8,Top,0,0,1,Cutter,InPlay,Undefined,GroundBall,Out,2,0,,121.17,0.87,0.144,32.65288197486321,-22.85876188,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,1,石吾,,,Undefined,,,,"5,4,3","5,4B,3A",2508330251,三ゴ併,,9490.0,https://youtu.be/pxrwmdfRYWI&t=9490,6326.0,https://youtu.be/7j3dqiOXbr4&t=6326,大山,スタンリー,荒井孝,大田,小田,山本,岡林,片桐,"小田,山本,昼馬,荒井孝,岡林,スタンリー,片桐,大山,大田","西浦,多比木,草切,山田,石川,堀田,石吾,斎藤,窪田","山口,大山,スタンリー,荒井孝,大田,小田,山本,岡林,片桐","草切,多比木,石吾,山田,石川,西浦,堀田,斎藤,窪田","R,R,R,L,R,L,R,L,R,R","R,R,R,R,L,R,R,R,R,R","Shuhei, Yamaguchi","Hiroto, Oyama","Kai, Stanley","Kota, Arai","Eisuke, Ohta","Shu, Oda","Akira, Yamamoto","Yuna, Okabayashi","Jota, Katagiri",,,,,,,,,238.0,1090333.0,Shuhei Yamaguchi,,1742853882.0,1742886282.0,Slider,Y,0.1122,0.9474,121.17,2778.47,252.8,9.1,09:26,1.0,1.926754,-26.6,-20.1,-0.7,-9.1,0.53,1.44,1.69,0.03,84.78,1090333@1742886282,V3P4DLKO0850A,-0.9643284,-9.43133,untitled,,1742886277.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,121.0
252,4.0,237.0,2025/3/25,9529.039240837095,8939.039240837097,1742886314,3.0,1.0,山口,Right,TOK,9,窪田,Left,富山中部高,8,Top,2,0,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,99.26,1.27,0.088,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2508330252,ボール,,9527.0,https://youtu.be/pxrwmdfRYWI&t=9527,6358.0,https://youtu.be/7j3dqiOXbr4&t=6358,大山,スタンリー,荒井孝,大田,小田,山本,岡林,片桐,"小田,山本,昼馬,荒井孝,岡林,スタンリー,片桐,大山,大田","西浦,多比木,草切,山田,石川,堀田,石吾,斎藤,窪田","山口,大山,スタンリー,荒井孝,大田,小田,山本,岡林,片桐","草切,多比木,石吾,山田,石川,西浦,堀田,斎藤,窪田","R,R,R,L,R,L,R,L,R,R","R,R,R,R,L,R,R,R,R,R","Shuhei, Yamaguchi","Hiroto, Oyama","Kai, Stanley","Kota, Arai","Eisuke, Ohta","Shu, Oda","Akira, Yamamoto","Yuna, Okabayashi","Jota, Katagiri",,,,,,,,,237.0,1090333.0,Shuhei Yamaguchi,,1742853917.0,1742886317.0,Curveball,N,-0.0227,1.3078,99.26,2324.1,2209.0,95.05,06:16,1.0,1.9793453,-31.2,-22.5,-66.0,-11.3,1.18,6.26,1.71,-0.13,18.11,1090333@1742886317,V3P4DLKO0850A,-0.51744807,-9.935035,untitled,,1742886312.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,99.0
253,5.0,238.0,2025/3/25,9539.254457950592,8949.254457950592,1742886324,3.0,2.0,山口,Right,TOK,9,窪田,Left,富山中部高,8,Top,2,1,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,134.39,0.5539999999999999,-0.096,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2508330253,見逃し,,9537.0,https://youtu.be/pxrwmdfRYWI&t=9537,6368.0,https://youtu.be/7j3dqiOXbr4&t=6368,大山,スタンリー,荒井孝,大田,小田,山本,岡林,片桐,"小田,山本,昼馬,荒井孝,岡林,スタンリー,片桐,大山,大田","西浦,多比木,草切,山田,石川,堀田,石吾,斎藤,窪田","山口,大山,スタンリー,荒井孝,大田,小田,山本,岡林,片桐","草切,多比木,石吾,山田,石川,西浦,堀田,斎藤,窪田","R,R,R,L,R,L,R,L,R,R","R,R,R,R,L,R,R,R,R,R","Shuhei, Yamaguchi","Hiroto, Oyama","Kai, Stanley","Kota, Arai","Eisuke, Ohta","Shu, Oda","Akira, Yamamoto","Yuna, Okabayashi","Jota, Katagiri",,,,,,,,,236.0,1090333.0,Shuhei Yamaguchi,,1742853928.0,1742886328.0,Cutter,Y,-0.0237,0.5658,134.39,2157.55,1598.4,74.08,00:20,1.0,2.066908,31.3,-4.5,41.5,6.9,0.06,-2.12,1.72,-0.12,42.2,1090333@1742886328,V3P4DLKO0850A,-0.27598634,-7.044332,untitled,,1742886323.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,134.0
254,6.0,239.0,2025/3/25,9550.572129964828,8960.572130918503,1742886335,3.0,3.0,山口,Right,TOK,9,窪田,Left,富山中部高,8,Top,2,1,1,Fastball,BallinDirt,Undefined,Undefined,Undefined,0,0,,132.79,-0.063,-0.12,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2508330254,ボール(低投),,9548.0,https://youtu.be/pxrwmdfRYWI&t=9548,6379.0,https://youtu.be/7j3dqiOXbr4&t=6379,大山,スタンリー,荒井孝,大田,小田,山本,岡林,片桐,"小田,山本,昼馬,荒井孝,岡林,スタンリー,片桐,大山,大田","西浦,多比木,草切,山田,石川,堀田,石吾,斎藤,窪田","山口,大山,スタンリー,荒井孝,大田,小田,山本,岡林,片桐","草切,多比木,石吾,山田,石川,西浦,堀田,斎藤,窪田","R,R,R,L,R,L,R,L,R,R","R,R,R,R,L,R,R,R,R,L","Shuhei, Yamaguchi","Hiroto, Oyama","Kai, Stanley","Kota, Arai","Eisuke, Ohta","Shu, Oda","Akira, Yamamoto","Yuna, Okabayashi","Jota, Katagiri",,,,,,,,,235.0,1090333.0,Shuhei Yamaguchi,,1742853939.0,1742886339.0,Fastball,N,-0.0453,-0.1747,132.79,2100.98,1857.2,88.4,00:42,1.0,2.0755863,41.6,25.1,50.0,19.7,0.01,-4.8,1.72,-0.19,27.87,1090333@1742886339,V3P4DLKO0850A,1.8864888,-9.12155,untitled,,1742886334.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,133.0
255,7.0,240.0,2025/3/25,9572.739105939863,8982.739107,1742886358,3.0,4.0,山口,Right,TOK,9,窪田,Left,富山中部高,8,Top,2,2,1,Cutter,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,123.75,0.862,-0.048,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2508330255,空振り,,9570.0,https://youtu.be/pxrwmdfRYWI&t=9570,6401.0,https://youtu.be/7j3dqiOXbr4&t=6401,大山,スタンリー,荒井孝,大田,小田,山本,岡林,片桐,"小田,山本,昼馬,荒井孝,岡林,スタンリー,片桐,大山,大田","西浦,多比木,草切,山田,石川,堀田,石吾,斎藤,窪田","山口,大山,スタンリー,荒井孝,大田,小田,山本,岡林,片桐","草切,多比木,石吾,山田,石川,西浦,堀田,斎藤,窪田","R,R,R,L,R,L,R,L,R,R","R,R,R,R,L,R,R,R,R,L","Shuhei, Yamaguchi","Hiroto, Oyama","Kai, Stanley","Kota, Arai","Eisuke, Ohta","Shu, Oda","Akira, Yamamoto","Yuna, Okabayashi","Jota, Katagiri",,,,,,,,,234.0,1090333.0,Shuhei Yamaguchi,,1742853962.0,1742886362.0,Slider,Y,0.0105,0.9432,123.75,2397.34,423.7,17.67,11:08,1.0,1.9580269,17.2,-21.0,8.9,-7.3,0.69,0.84,1.69,0.03,79.82,1090333@1742886362,V3P4DLKO0850A,-0.8687002,-6.47211,untitled,,1742886357.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,124.0
