count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,scored_person_romaji,run_person_romaji,error_person_romaji,No,Player ID,Pitcher_rapsodo_pitch,MLB ID,Date_rapsodo_pitch,Pitch ID,TaggedPitchType_rapsodo_pitch,IsStrike,PlateLocSide_rapsodo_pitch,PlateLocHeight_rapsodo_pitch,RelSpeed_rapsodo_pitch,SpinRate,TrueSpin,SpinEfficiency,Tilt,Spin Confidence,Extension,InducedVertBreak,HorzBreak,VB (spin),HB (spin),HorizontalRelAngle,RelAngle,RelHeight,RelSide,GyroDegree,Unique ID,Device Serial Number,HorzApprAngle,VertApprAngle,Session Name,Intent Type,unixtime,No_rapsodo_hit,Player ID_rapsodo_hit,Batter_rapsodo_hit,MLB ID_rapsodo_hit,Date_rapsodo_hit,HitID,ExitSpeed,RelSpeed_rapsodo_hit,Angle,Direction,HitSpinRate,Distance,HitSpinTilt,SpinConfidence,PlateLocSide_rapsodo_hit,PlateLocHeight_rapsodo_hit,ContactDepth,Batname,SerialNumber,Unique ID_rapsodo_hit,Session Name_rapsodo_hit,unixtime_rapsodo_hit,日付,バット,利き腕,スイング条件,オンプレーンスコア,体とバットの角度スコア,体の回転による加速スコア,バットスピード (km/h),体の回転によるバットの加速の大きさ（初動） (G),オンプレーンの効率 (%),アッパースイング度 (°), 体とバットの角度（構え） (°), 体とバットの角度（インパクト） (°), バット角度 (°),パワー (kW),スイング時間 (秒),手の最大スピード (km/h),打球スピード (km/h),打球角度 (°),推定飛距離 (m),RelSpeed_opensen
230,5.0,223.0,2025/6/15,9876.099547,8241.099557,1749970869,3.0,2.0,杉原,Right,県千葉,8,板橋,Right,TOK,8,Bottom,2,0,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,114.37,0.61,0.44,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2516530230,ボール,,9874,https://youtu.be/XzET5Oyn6gk&t=9874,5462,https://youtu.be/SqNaUdkFYQc&t=5462,菅原,北原,桒田,大木,出口,杉中,白井,岩佐,"小島,髙塚,竹下,大江宣,大沼,内海,長谷川,板橋,田崎","桒田,白井,菅原,北原,大木,杉原,出口,杉中,岩佐","昼馬,内海,竹下,板橋,大沼,田崎,小島,長谷川,髙塚","杉原,菅原,北原,桒田,大木,出口,杉中,白井,岩佐","R,L,R,L,R,R,R,L,R,R","R,R,L,R,R,R,R,R,R,R",,,,,,,,,,"Itabashi, Naon",,,,,,,139.0,972881.0,TokyoBBC Right,,1749938473.0,1749970873.0,ChangeUp,N,0.4385,0.9213,114.37,1839.86,1613.6,87.7,0:50,1.0,2.110838,35.4,7.3,44.8,21.6,-1.14,1.23,1.58,0.68,28.71,972881@1749970873,V3P4DLKO0850A,-0.58920294,-6.358844,untitled,,1749970868.0,67.0,1410222.0,tokyobbc_rapsodo Player_039,,1749938472.0,1749970872.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749970872,untitled,1749970867.0,,,,,,,,,,,,,,,,,,,,,114.0
231,6.0,224.0,2025/6/15,9887.599111,8252.599121,1749970880,3.0,3.0,杉原,Right,県千葉,8,板橋,Right,TOK,8,Bottom,2,1,1,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,95.44,0.842,0.547,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2516530231,ボール,,9885,https://youtu.be/XzET5Oyn6gk&t=9885,5474,https://youtu.be/SqNaUdkFYQc&t=5474,菅原,北原,桒田,大木,出口,杉中,白井,岩佐,"小島,髙塚,竹下,大江宣,大沼,内海,長谷川,板橋,田崎","桒田,白井,菅原,北原,大木,杉原,出口,杉中,岩佐","昼馬,内海,竹下,板橋,大沼,田崎,小島,長谷川,髙塚","杉原,菅原,北原,桒田,大木,出口,杉中,白井,岩佐","R,L,R,L,R,R,R,L,R,R","R,R,L,R,R,R,R,R,R,R",,,,,,,,,,"Itabashi, Naon",,,,,,,138.0,972881.0,TokyoBBC Right,,1749938484.0,1749970884.0,Slider,N,0.5518,1.069,95.44,1921.78,973.3,50.65,8:54,1.0,2.4161072,-41.0,-70.3,-2.6,-34.4,0.44,5.11,1.45,0.7,59.57,972881@1749970884,V3P4DLKO0850A,-5.0519576,-12.860369,untitled,,1749970879.0,66.0,1410222.0,tokyobbc_rapsodo Player_039,,1749938483.0,1749970883.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749970883,untitled,1749970878.0,,,,,,,,,,,,,,,,,,,,,94.0
232,7.0,225.0,2025/6/15,9898.964787,8263.964797,1749970891,3.0,4.0,杉原,Right,県千葉,8,板橋,Right,TOK,8,Bottom,2,2,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,115.86,1.002,0.48,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2516530232,ボール,,9896,https://youtu.be/XzET5Oyn6gk&t=9896,5485,https://youtu.be/SqNaUdkFYQc&t=5485,菅原,北原,桒田,大木,出口,杉中,白井,岩佐,"小島,髙塚,竹下,大江宣,大沼,内海,長谷川,板橋,田崎","桒田,白井,菅原,北原,大木,杉原,出口,杉中,岩佐","昼馬,内海,竹下,板橋,大沼,田崎,小島,長谷川,髙塚","杉原,菅原,北原,桒田,大木,出口,杉中,白井,岩佐","R,L,R,L,R,R,R,L,R,R","R,R,L,R,R,R,R,R,R,R",,,,,,,,,,"Itabashi, Naon",,,,,,,137.0,972881.0,TokyoBBC Right,,1749938496.0,1749970896.0,ChangeUp,N,0.3381,1.2343,115.86,1887.67,1585.1,83.97,1:02,1.0,1.7509232,51.7,11.7,42.7,26.4,-1.54,1.61,1.61,0.66,32.89,972881@1749970896,V3P4DLKO0850A,-0.68766975,-4.4994535,untitled,,1749970891.0,65.0,1410222.0,tokyobbc_rapsodo Player_039,,1749938495.0,1749970895.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749970895,untitled,1749970890.0,,,,,,,,,,,,,,,,,,,,,115.0
233,8.0,226.0,2025/6/15,9913.048419,8278.048429,1749970905,3.0,5.0,杉原,Right,県千葉,8,板橋,Right,TOK,8,Bottom,2,3,1,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,,114.92,0.297,-0.284,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2516530233,四球,,9911,https://youtu.be/XzET5Oyn6gk&t=9911,5499,https://youtu.be/SqNaUdkFYQc&t=5499,菅原,北原,桒田,大木,出口,杉中,白井,岩佐,"小島,髙塚,竹下,大江宣,大沼,内海,長谷川,板橋,田崎","桒田,白井,菅原,北原,大木,杉原,出口,杉中,岩佐","昼馬,内海,竹下,板橋,大沼,田崎,小島,長谷川,髙塚","杉原,菅原,北原,桒田,大木,出口,杉中,白井,岩佐","R,L,R,L,R,R,R,L,R,R","R,R,L,R,R,R,R,R,R,R",,,,,,,,,,"Itabashi, Naon",,,,,,,136.0,972881.0,TokyoBBC Right,,1749938511.0,1749970911.0,ChangeUp,Y,-0.2049,0.4686,114.92,1886.82,1510.7,80.06,0:52,1.0,1.8801193,33.5,4.3,41.9,20.3,-3.19,-0.24,1.57,0.65,36.81,972881@1749970911,V3P4DLKO0850A,-2.87605,-7.8482637,untitled,,1749970906.0,64.0,1410222.0,tokyobbc_rapsodo Player_039,,1749938511.0,1749970911.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749970911,untitled,1749970906.0,,,,,,,,,,,,,,,,,,,,,115.0
234,9.0,227.0,2025/6/15,9943.292728,8308.292737,1749970936,4.0,1.0,杉原,Right,県千葉,9,田崎,Right,TOK,8,Bottom,2,0,0,Fastball,InPlay,Undefined,FlyBall,Double,0,0,,117.3,0.662,0.072,99.58494105,3.396359311,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,1,板橋,,,Undefined,,,,8,8,2516530234,中2,,9941,https://youtu.be/XzET5Oyn6gk&t=9941,5513,https://youtu.be/SqNaUdkFYQc&t=5513,菅原,北原,桒田,大木,出口,杉中,白井,岩佐,"小島,髙塚,竹下,大江宣,大沼,内海,長谷川,板橋,田崎","桒田,白井,菅原,北原,大木,杉原,出口,杉中,岩佐","昼馬,内海,竹下,板橋,大沼,田崎,小島,長谷川,髙塚","杉原,菅原,北原,桒田,大木,出口,杉中,白井,岩佐","R,L,R,L,R,R,R,L,R,R","R,R,L,R,R,R,R,R,R,R",,,,,,,,,,"Tasaki, Shu","Itabashi, Naon",,,,,,135.0,972881.0,TokyoBBC Right,,1749938540.0,1749970940.0,ChangeUp,Y,-0.0294,0.6931,117.3,1842.85,1634.7,88.7,0:58,1.0,1.9196625,37.6,25.3,44.5,25.4,-3.27,0.17,1.58,0.64,27.5,972881@1749970940,V3P4DLKO0850A,-1.3848732,-6.7536154,untitled,,1749970935.0,63.0,1410222.0,tokyobbc_rapsodo Player_039,,1749938540.0,1749970940.0,144.0,117.3,23.2,3.5,1897.3695,2.6,0:32,1.0,14.6,50.1,-255.4,,V3P4DLKO0850A,1410222@1749970940,untitled,1749970935.0,,,,,,,,,,,,,,,,,,,,,117.0
235,10.0,228.0,2025/6/15,9995.059193,8360.059203,1749970987,5.0,1.0,杉原,Right,県千葉,1,小島,Left,TOK,8,Bottom,2,0,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,95.2,0.938,0.48,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,"2,3",,田崎,板橋,Nothing,,,,,,2516530235,ボール,,9993,https://youtu.be/XzET5Oyn6gk&t=9993,5550,https://youtu.be/SqNaUdkFYQc&t=5550,菅原,北原,桒田,大木,出口,杉中,白井,岩佐,"小島,髙塚,竹下,大江宣,大沼,内海,長谷川,板橋,田崎","桒田,白井,菅原,北原,大木,杉原,出口,杉中,岩佐","昼馬,内海,竹下,板橋,大沼,田崎,小島,長谷川,髙塚","杉原,菅原,北原,桒田,大木,出口,杉中,白井,岩佐","R,L,R,L,R,R,R,L,R,R","R,R,L,R,R,R,R,R,R,R",,,,,,,,,,"Kojima, Yusei",,"Tasaki, Shu","Itabashi, Naon",,,,134.0,972881.0,TokyoBBC Right,,1749938592.0,1749970992.0,Slider,N,0.0274,1.1251,95.2,1957.29,1184.7,60.53,8:50,1.0,,14.4,-34.0,-4.6,-40.2,-1.36,5.24,1.46,0.74,52.75,972881@1749970992,V3P4DLKO0850A,-4.004524,-8.456398,untitled,,1749970987.0,62.0,1410222.0,tokyobbc_rapsodo Player_039,,1749938591.0,1749970991.0,86.8,95.2,-25.8,0.9,0.0,4.2,0:00,1.0,-10.9,129.2,166.9,,V3P4DLKO0850A,1410222@1749970991,untitled,1749970986.0,,,,,,,,,,,,,,,,,,,,,95.0
236,11.0,229.0,2025/6/15,10007.35004,8372.350055,1749971000,5.0,2.0,杉原,Right,県千葉,1,小島,Left,TOK,8,Bottom,2,1,0,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,98.1,0.562,0.212,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,"2,3",,田崎,板橋,Nothing,,,,,,2516530236,見逃し,,10005,https://youtu.be/XzET5Oyn6gk&t=10005,5563,https://youtu.be/SqNaUdkFYQc&t=5563,菅原,北原,桒田,大木,出口,杉中,白井,岩佐,"小島,髙塚,竹下,大江宣,大沼,内海,長谷川,板橋,田崎","桒田,白井,菅原,北原,大木,杉原,出口,杉中,岩佐","昼馬,内海,竹下,板橋,大沼,田崎,小島,長谷川,髙塚","杉原,菅原,北原,桒田,大木,出口,杉中,白井,岩佐","R,L,R,L,R,R,R,L,R,R","R,R,L,R,R,R,R,R,R,R",,,,,,,,,,"Kojima, Yusei",,"Tasaki, Shu","Itabashi, Naon",,,,133.0,972881.0,TokyoBBC Right,,1749938604.0,1749971004.0,ChangeUp,Y,0.249,0.5401,98.1,1544.31,995.0,64.43,2:56,1.0,,9.9,-42.0,-0.1,36.8,-0.45,3.15,1.4,0.79,-49.89,972881@1749971004,V3P4DLKO0850A,-3.744174,-10.17478,untitled,,1749970999.0,61.0,1410222.0,tokyobbc_rapsodo Player_039,,1749938604.0,1749971004.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749971004,untitled,1749970999.0,,,,,,,,,,,,,,,,,,,,,98.0
237,12.0,230.0,2025/6/15,10020.73219,8385.7322,1749971013,5.0,3.0,杉原,Right,県千葉,1,小島,Left,TOK,8,Bottom,2,1,1,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,96.33,0.638,0.54,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,"2,3",,田崎,板橋,Nothing,,,,,,2516530237,ボール,,10018,https://youtu.be/XzET5Oyn6gk&t=10018,5576,https://youtu.be/SqNaUdkFYQc&t=5576,菅原,北原,桒田,大木,出口,杉中,白井,岩佐,"小島,髙塚,竹下,大江宣,大沼,内海,長谷川,板橋,田崎","桒田,白井,菅原,北原,大木,杉原,出口,杉中,岩佐","昼馬,内海,竹下,板橋,大沼,田崎,小島,長谷川,髙塚","杉原,菅原,北原,桒田,大木,出口,杉中,白井,岩佐","R,L,R,L,R,R,R,L,R,R","R,R,L,R,R,R,R,R,R,R",,,,,,,,,,"Kojima, Yusei",,"Tasaki, Shu","Itabashi, Naon",,,,132.0,972881.0,TokyoBBC Right,,1749938617.0,1749971017.0,Slider,N,0.6672,1.0169,96.33,2037.13,1283.9,63.03,8:56,0.5,1.9409466,-2.8,-40.1,-2.9,-46.3,0.99,5.52,1.44,0.79,50.93,972881@1749971017,V3P4DLKO0850A,-2.012711,-9.157314,untitled,,1749971012.0,60.0,1410222.0,tokyobbc_rapsodo Player_039,,1749938617.0,1749971017.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749971017,untitled,1749971012.0,,,,,,,,,,,,,,,,,,,,,96.0
238,13.0,231.0,2025/6/15,10034.99821,8399.998215,1749971027,5.0,4.0,杉原,Right,県千葉,1,小島,Left,TOK,8,Bottom,2,2,1,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,116.07,0.814,-0.236,14.5711965,-111.3706223,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,"2,3",,田崎,板橋,Undefined,,,,,,2516530238,ファール,,10032,https://youtu.be/XzET5Oyn6gk&t=10032,5590,https://youtu.be/SqNaUdkFYQc&t=5590,菅原,北原,桒田,大木,出口,杉中,白井,岩佐,"小島,髙塚,竹下,大江宣,大沼,内海,長谷川,板橋,田崎","桒田,白井,菅原,北原,大木,杉原,出口,杉中,岩佐","昼馬,内海,竹下,板橋,大沼,田崎,小島,長谷川,髙塚","杉原,菅原,北原,桒田,大木,出口,杉中,白井,岩佐","R,L,R,L,R,R,R,L,R,R","R,R,L,R,R,R,R,R,R,R",,,,,,,,,,"Kojima, Yusei",,"Tasaki, Shu","Itabashi, Naon",,,,131.0,972881.0,TokyoBBC Right,,1749938632.0,1749971032.0,ChangeUp,N,-0.2732,0.9116,116.07,1903.09,1584.6,83.27,0:58,1.0,1.9041729,37.5,6.8,42.0,23.9,-3.48,1.09,1.57,0.64,33.63,972881@1749971032,V3P4DLKO0850A,-2.9685225,-6.082389,untitled,,1749971027.0,59.0,1410222.0,tokyobbc_rapsodo Player_039,,1749938632.0,1749971032.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749971032,untitled,1749971027.0,,,,,,,,,,,,,,,,,,,,,116.0
239,14.0,232.0,2025/6/15,10054.73316,8419.733174,1749971047,5.0,5.0,杉原,Right,県千葉,1,小島,Left,TOK,8,Bottom,2,2,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,115.28,1.137,0.547,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,"2,3",,田崎,板橋,Nothing,,,,,,2516530239,ボール,,10052,https://youtu.be/XzET5Oyn6gk&t=10052,5604,https://youtu.be/SqNaUdkFYQc&t=5604,菅原,北原,桒田,大木,出口,杉中,白井,岩佐,"小島,髙塚,竹下,大江宣,大沼,内海,長谷川,板橋,田崎","桒田,白井,菅原,北原,大木,杉原,出口,杉中,岩佐","昼馬,内海,竹下,板橋,大沼,田崎,小島,長谷川,髙塚","杉原,菅原,北原,桒田,大木,出口,杉中,白井,岩佐","R,L,R,L,R,R,R,L,R,R","R,R,L,R,R,R,R,R,R,R",,,,,,,,,,"Kojima, Yusei",,"Tasaki, Shu","Itabashi, Naon",,,,130.0,972881.0,TokyoBBC Right,,1749938652.0,1749971052.0,ChangeUp,N,0.532,1.498,115.28,1876.13,1508.7,80.41,0:30,1.0,1.860569,46.6,14.6,44.2,11.2,-1.02,3.07,1.56,0.67,36.47,972881@1749971052,V3P4DLKO0850A,0.07803066,-3.8773003,untitled,,1749971047.0,58.0,1410222.0,tokyobbc_rapsodo Player_039,,1749938651.0,1749971051.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749971051,untitled,1749971046.0,,,,,,,,,,,,,,,,,,,,,115.0
240,15.0,233.0,2025/6/15,10070.11575,8435.115762,1749971063,5.0,6.0,杉原,Right,県千葉,1,小島,Left,TOK,8,Bottom,2,3,2,Curveball,BallCalled,Walk,Undefined,Undefined,0,0,,99.41,0.958,-0.473,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,"2,3",,田崎,板橋,Nothing,,,,,,2516530240,四球,,10068,https://youtu.be/XzET5Oyn6gk&t=10068,5619,https://youtu.be/SqNaUdkFYQc&t=5619,菅原,北原,桒田,大木,出口,杉中,白井,岩佐,"小島,髙塚,竹下,大江宣,大沼,内海,長谷川,板橋,田崎","桒田,白井,菅原,北原,大木,杉原,出口,杉中,岩佐","昼馬,内海,竹下,板橋,大沼,田崎,小島,長谷川,髙塚","杉原,菅原,北原,桒田,大木,出口,杉中,白井,岩佐","R,L,R,L,R,R,R,L,R,R","R,R,L,R,R,R,R,R,R,R",,,,,,,,,,"Kojima, Yusei",,"Tasaki, Shu","Itabashi, Naon",,,,129.0,972881.0,TokyoBBC Right,,1749938667.0,1749971067.0,Slider,N,-0.2629,1.1453,99.41,1949.98,1200.3,61.55,8:48,1.0,2.3016872,10.7,-34.5,-5.5,-41.2,-2.3,4.84,1.49,0.71,52.01,972881@1749971067,V3P4DLKO0850A,-4.955338,-7.982005,untitled,,1749971062.0,57.0,1410222.0,tokyobbc_rapsodo Player_039,,1749938666.0,1749971066.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749971066,untitled,1749971061.0,,,,,,,,,,,,,,,,,,,,,99.0
241,16.0,234.0,2025/6/15,10097.51718,8462.517193,1749971090,6.0,1.0,杉原,Right,県千葉,2,髙塚,Right,TOK,8,Bottom,2,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,118.21,0.103,-0.467,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,"1,2,3",小島,田崎,板橋,Nothing,,,,,,2516530241,ボール,,10095,https://youtu.be/XzET5Oyn6gk&t=10095,5633,https://youtu.be/SqNaUdkFYQc&t=5633,菅原,北原,桒田,大木,出口,杉中,白井,岩佐,"小島,髙塚,竹下,大江宣,大沼,内海,長谷川,板橋,田崎","桒田,白井,菅原,北原,大木,杉原,出口,杉中,岩佐","昼馬,内海,竹下,板橋,大沼,田崎,小島,長谷川,髙塚","杉原,菅原,北原,桒田,大木,出口,杉中,白井,岩佐","R,L,R,L,R,R,R,L,R,R","R,R,L,R,R,R,R,R,R,R",,,,,,,,,,"Takatsuka, Eiichiro","Kojima, Yusei","Tasaki, Shu","Itabashi, Naon",,,,128.0,972881.0,TokyoBBC Right,,1749938694.0,1749971094.0,ChangeUp,N,-0.3013,-0.0742,118.21,1932.87,1630.5,84.36,0:58,1.0,1.931448,30.1,13.0,43.7,24.3,-4.15,-2.81,1.57,0.64,32.48,972881@1749971094,V3P4DLKO0850A,-3.1819973,-10.100303,untitled,,1749971089.0,56.0,1410222.0,tokyobbc_rapsodo Player_039,,1749938694.0,1749971094.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749971094,untitled,1749971089.0,,,,,,,,,,,,,,,,,,,,,118.0
242,17.0,235.0,2025/6/15,10114.52023,8479.520238,1749971107,6.0,2.0,杉原,Right,県千葉,2,髙塚,Right,TOK,8,Bottom,2,1,0,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,116.03,0.514,-0.188,11.45515507,145.491477,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,"1,2,3",小島,田崎,板橋,Undefined,,,,,,2516530242,ファール,,10112,https://youtu.be/XzET5Oyn6gk&t=10112,5650,https://youtu.be/SqNaUdkFYQc&t=5650,菅原,北原,桒田,大木,出口,杉中,白井,岩佐,"小島,髙塚,竹下,大江宣,大沼,内海,長谷川,板橋,田崎","桒田,白井,菅原,北原,大木,杉原,出口,杉中,岩佐","昼馬,内海,竹下,板橋,大沼,田崎,小島,長谷川,髙塚","杉原,菅原,北原,桒田,大木,出口,杉中,白井,岩佐","R,L,R,L,R,R,R,L,R,R","R,R,L,R,R,R,R,R,R,R",,,,,,,,,,"Takatsuka, Eiichiro","Kojima, Yusei","Tasaki, Shu","Itabashi, Naon",,,,127.0,972881.0,TokyoBBC Right,,1749938711.0,1749971111.0,ChangeUp,Y,-0.1292,0.5803,116.03,1831.03,1645.3,89.86,1:16,1.0,1.7392521,46.5,15.5,41.4,33.2,-3.32,-0.17,1.56,0.66,26.03,972881@1749971111,V3P4DLKO0850A,-2.1659415,-7.031339,untitled,,1749971106.0,55.0,1410222.0,tokyobbc_rapsodo Player_039,,1749938711.0,1749971111.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749971111,untitled,1749971106.0,,,,,,,,,,,,,,,,,,,,,114.0
243,18.0,236.0,2025/6/15,10132.48523,8497.485242,1749971125,6.0,3.0,杉原,Right,県千葉,2,髙塚,Right,TOK,8,Bottom,2,1,1,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,93.23,0.938,0.493,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,"1,2,3",小島,田崎,板橋,Nothing,,,,,,2516530243,ボール,,10130,https://youtu.be/XzET5Oyn6gk&t=10130,5668,https://youtu.be/SqNaUdkFYQc&t=5668,菅原,北原,桒田,大木,出口,杉中,白井,岩佐,"小島,髙塚,竹下,大江宣,大沼,内海,長谷川,板橋,田崎","桒田,白井,菅原,北原,大木,杉原,出口,杉中,岩佐","昼馬,内海,竹下,板橋,大沼,田崎,小島,長谷川,髙塚","杉原,菅原,北原,桒田,大木,出口,杉中,白井,岩佐","R,L,R,L,R,R,R,L,R,R","R,R,L,R,R,R,R,R,R,R",,,,,,,,,,"Takatsuka, Eiichiro","Kojima, Yusei","Tasaki, Shu","Itabashi, Naon",,,,126.0,972881.0,TokyoBBC Right,,1749938729.0,1749971129.0,ChangeUp,N,0.3497,1.2612,93.23,343.8,274.1,79.74,2:32,1.0,,22.1,-43.7,3.2,13.7,0.31,5.87,1.43,0.7,37.12,972881@1749971129,V3P4DLKO0850A,-3.1565475,-7.965487,untitled,,1749971124.0,54.0,1410222.0,tokyobbc_rapsodo Player_039,,1749938729.0,1749971129.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749971129,untitled,1749971124.0,,,,,,,,,,,,,,,,,,,,,93.0
244,19.0,237.0,2025/6/15,10147.23196,8512.231971,1749971140,6.0,4.0,杉原,Right,県千葉,2,髙塚,Right,TOK,8,Bottom,2,2,1,Curveball,FoulBall,Undefined,GroundBall,Undefined,0,0,,95.85,0.902,0.272,29.56482225,-65.22485943,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,"1,2,3",小島,田崎,板橋,Undefined,,,,,,2516530244,ファール,,10145,https://youtu.be/XzET5Oyn6gk&t=10145,5683,https://youtu.be/SqNaUdkFYQc&t=5683,菅原,北原,桒田,大木,出口,杉中,白井,岩佐,"小島,髙塚,竹下,大江宣,大沼,内海,長谷川,板橋,田崎","桒田,白井,菅原,北原,大木,杉原,出口,杉中,岩佐","昼馬,内海,竹下,板橋,大沼,田崎,小島,長谷川,髙塚","杉原,菅原,北原,桒田,大木,出口,杉中,白井,岩佐","R,L,R,L,R,R,R,L,R,R","R,R,L,R,R,R,R,R,R,R",,,,,,,,,,"Takatsuka, Eiichiro","Kojima, Yusei","Tasaki, Shu","Itabashi, Naon",,,,125.0,972881.0,TokyoBBC Right,,1749938744.0,1749971144.0,ChangeUp,N,1.0069,1.0903,95.85,766.46,654.9,85.45,2:28,1.0,2.0037823,-33.4,,7.6,32.2,-0.39,5.16,1.41,0.74,-31.3,972881@1749971144,V3P4DLKO0850A,-4.1893077,-11.860054,untitled,,1749971139.0,53.0,1410222.0,tokyobbc_rapsodo Player_039,,1749938743.0,1749971143.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749971143,untitled,1749971138.0,,,,,,,,,,,,,,,,,,,,,95.0
